kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,current_implementation_class,current_implementation_detail,counts_as_library_reuse,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_upsample_bicubic2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_aa_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_bicubic2d_aa_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bicubic2d_aa_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,3,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bicubic2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_aa_kernel_impl,issues/aten_c_kernels/aten_upsample_bicubic2d_aa_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bicubic2d_aa_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,2,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bicubic2d_backward_cpu,aten/src/ATen/native/UpSampleBicubic2d.cpp,upsample_bicubic2d_backward_out_frame,issues/aten_c_kernels/aten_upsample_bicubic2d_backward_cpu.c,float,OH=8; OW=8; IH=5; IW=5,resampling: upsample_bicubic2d_backward_frame,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bicubic2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_kernel_impl,issues/aten_c_kernels/aten_upsample_bicubic2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bicubic2d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,5,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bilinear2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_aa_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_aa_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bilinear2d_aa_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,3,3,cuDNN,Backend Resample forward,SUBSET_WITH_CONSTRAINTS,whole for the aligned 2x half-pixel subset,"ATen coordinate mode, edge clamp, antialias, scale and backward accumulation must match exactly",cuDNN v9 bilinear rank/layout/dtype plus integral-window and fractional-stride restrictions,finish raising residual loops; then recognize additional exactly compatible bilinear shapes; retain residual IR otherwise,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bilinear2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_aa_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_aa_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bilinear2d_aa_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,2,3,cuDNN,Backend Resample forward,SUBSET_WITH_CONSTRAINTS,whole for the aligned 2x half-pixel subset,"ATen coordinate mode, edge clamp, antialias, scale and backward accumulation must match exactly",cuDNN v9 bilinear rank/layout/dtype plus integral-window and fractional-stride restrictions,finish raising residual loops; then recognize additional exactly compatible bilinear shapes; retain residual IR otherwise,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bilinear2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_bilinear2d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bilinear2d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,3,cuDNN,Backend Resample forward,SUBSET_WITH_CONSTRAINTS,whole for the aligned 2x half-pixel subset,"ATen coordinate mode, edge clamp, antialias, scale and backward accumulation must match exactly",cuDNN v9 bilinear rank/layout/dtype plus integral-window and fractional-stride restrictions,finish raising residual loops; then recognize additional exactly compatible bilinear shapes; retain residual IR otherwise,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bilinear2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_bilinear2d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,Backend Resample forward,SUBSET_WITH_CONSTRAINTS,whole for the aligned 2x half-pixel subset,"ATen coordinate mode, edge clamp, antialias, scale and backward accumulation must match exactly",cuDNN v9 bilinear rank/layout/dtype plus integral-window and fractional-stride restrictions,recognize additional exactly compatible bilinear shapes; retain residual IR otherwise,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_lanczos2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_lanczos2d_aa_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_lanczos2d_aa_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,3,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_lanczos2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_kernel_impl,issues/aten_c_kernels/aten_upsample_lanczos2d_aa_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_lanczos2d_aa_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,2,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_linear1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_linear1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_linear1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_linear1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",finish raising residual loops; then specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_linear1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_linear1d_kernel_impl,issues/aten_c_kernels/aten_upsample_linear1d_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_linear1d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_nearest1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",finish raising residual loops; then specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest1d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest1d_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_nearest1d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest2d,aten/src/ATen/native/UpSampleNearest2d.cpp,upsample_nearest2d,issues/aten_c_kernels/aten_upsample_nearest2d.c,float,B=2; C=4; H=8; W=8; OH=(2; OW=(2,resampling: upsample_nearest2d,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest2d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest2d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_nearest2d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,3,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",finish raising residual loops; then specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest2d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_nearest2d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest3d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest3d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: upsample_nearest3d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,4,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",finish raising residual loops; then specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest3d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest3d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: upsample_nearest3d_kernel_impl,resampling,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest_exact1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: _upsample_nearest_exact1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,NPP,nppiResize,SUBSET_WITH_CONSTRAINTS,forward 2D image subset only,"ATen exact-nearest/half-pixel coordinates, layout, ROI and edge behavior must match","NPP-supported 2D image channels, ROI, step and dtype; no direct cuDNN nearest route",finish raising residual loops; then specialize proven-compatible NPP cases; keep general-rank interpolation in IR,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
